"Precinct Name",Vote Method,"Public Count -
Total","Registration - 
Total",Turnout,Ward,Cong,"St.
Sen","St.
Rep","
Council","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES -
KAMALA D HARRIS & TIM WALZ DEM","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES -
DONALD J TRUMP & JD VANCE REP","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES -
CHASE OLIVER & MIKE TER MAAT LIB","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES -
JILL STEIN & RUDOLPH WARE GRN","PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES -
Write-in","UNITED STATES SENATOR -
ROBERT P CASEY JR DEM","UNITED STATES SENATOR -
DAVE MCCORMICK REP","UNITED STATES SENATOR -
JOHN C THOMAS LIB","UNITED STATES SENATOR -
LEILA HAZOU GRN","UNITED STATES SENATOR -
MARTY SELKER CST","UNITED STATES SENATOR -
Write-in","ATTORNEY GENERAL -
EUGENE DEPASQUALE DEM","ATTORNEY GENERAL -
DAVE SUNDAY REP","ATTORNEY GENERAL -
ROBERT COWBURN LIB","ATTORNEY GENERAL -
RICHARD L WEISS GRN","ATTORNEY GENERAL -
JUSTIN L MAGILL CST","ATTORNEY GENERAL -
ERIC L SETTLE FWD","ATTORNEY GENERAL -
Write-in","AUDITOR GENERAL -
MALCOLM KENYATTA DEM","AUDITOR GENERAL -
TIM DEFOOR REP","AUDITOR GENERAL -
REECE SMITH LIB","AUDITOR GENERAL -
ERIC K ANTON ASP","AUDITOR GENERAL -
BOB GOODRICH CST","AUDITOR GENERAL -
Write-in","STATE TREASURER -
ERIN MCCLELLAND DEM","STATE TREASURER -
STACY GARRITY REP","STATE TREASURER -
NICKOLAS CIESIELSKI LIB","STATE TREASURER -
TROY BOWMAN CST","STATE TREASURER -
CHRIS FOSTER FWD","STATE TREASURER -
Write-in","REPRESENTATIVE IN CONGRESS
2ND DISTRICT -
BRENDAN F BOYLE DEM","REPRESENTATIVE IN CONGRESS
2ND DISTRICT -
AARON BASHIR REP","REPRESENTATIVE IN CONGRESS
2ND DISTRICT -
Write-in","REPRESENTATIVE IN CONGRESS
3RD DISTRICT -
DWIGHT EVANS DEM","REPRESENTATIVE IN CONGRESS
3RD DISTRICT -
Write-in","REPRESENTATIVE IN CONGRESS
5TH DISTRICT -
MARY GAY SCANLON DEM","REPRESENTATIVE IN CONGRESS
5TH DISTRICT -
ALFEIA GOODWIN REP","REPRESENTATIVE IN CONGRESS
5TH DISTRICT -
Write-in","SENATOR IN THE GENERAL ASSEMBLY
1ST DISTRICT -
NIKIL SAVAL DEM","SENATOR IN THE GENERAL ASSEMBLY
1ST DISTRICT -
Write-in","SENATOR IN THE GENERAL ASSEMBLY
3RD DISTRICT -
SHARIF STREET DEM","SENATOR IN THE GENERAL ASSEMBLY
3RD DISTRICT -
Write-in","SENATOR IN THE GENERAL ASSEMBLY
5TH DISTRICT -
JIMMY DILLON DEM","SENATOR IN THE GENERAL ASSEMBLY
5TH DISTRICT -
JOE PICOZZI REP","SENATOR IN THE GENERAL ASSEMBLY
5TH DISTRICT -
Write-in","SENATOR IN THE GENERAL ASSEMBLY
7TH DISTRICT -
VINCENT HUGHES DEM","SENATOR IN THE GENERAL ASSEMBLY
7TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
10TH DISTRICT -
AMEN BROWN DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
10TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
170TH DISTRICT -
MARTINA WHITE REP","REPRESENTATIVE IN THE GENERAL ASSEMBLY
170TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
172ND DISTRICT -
SEAN DOUGHERTY DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
172ND DISTRICT -
AIZAZ GILL REP","REPRESENTATIVE IN THE GENERAL ASSEMBLY
172ND DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
173RD DISTRICT -
PAT GALLAGHER DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
173RD DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
174TH DISTRICT -
ED NEILSON DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
174TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
175TH DISTRICT -
MARYLOUISE ISAACSON DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
175TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
177TH DISTRICT -
JOE HOHENSTEIN DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
177TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
179TH DISTRICT -
JASON DAWKINS DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
179TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
180TH DISTRICT -
JOSE A GIRAL DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
180TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
181ST DISTRICT -
MALCOLM KENYATTA DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
181ST DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
182ND DISTRICT -
BEN WAXMAN DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
182ND DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
184TH DISTRICT -
ELIZABETH FIEDLER DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
184TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
185TH DISTRICT -
REGINA G YOUNG DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
185TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
186TH DISTRICT -
JORDAN A HARRIS DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
186TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
188TH DISTRICT -
RICK KRAJEWSKI DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
188TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
190TH DISTRICT -
RONI GREEN DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
190TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
191ST DISTRICT -
JOANNA E MCCLINTON DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
191ST DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
192ND DISTRICT -
MORGAN CEPHAS DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
192ND DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
194TH DISTRICT -
TARIK KHAN DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
194TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
195TH DISTRICT -
KEITH S HARRIS DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
195TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
197TH DISTRICT -
DANILO BURGOS DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
197TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
198TH DISTRICT -
DARISHA K PARKER DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
198TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
200TH DISTRICT -
CHRIS RABB DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
200TH DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
201ST DISTRICT -
ANDRE D CARROLL DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
201ST DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
202ND DISTRICT -
JARED SOLOMON DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
202ND DISTRICT -
Write-in","REPRESENTATIVE IN THE GENERAL ASSEMBLY
203RD DISTRICT -
ANTHONY BELLMON DEM","REPRESENTATIVE IN THE GENERAL ASSEMBLY
203RD DISTRICT -
Write-in"
"01-01",Election Day,282,535,52.71,01,3,1,184,1,194,81,2,4,1,190,67,5,5,0,0,184,74,2,5,0,0,0,178,73,7,1,1,0,186,66,7,2,0,1,0,0,0,201,2,0,0,0,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-01",Mail Votes,121,535,22.62,01,3,1,184,1,109,9,3,0,0,107,10,1,1,1,1,101,12,1,2,1,0,0,97,16,1,0,2,0,100,13,1,1,1,0,0,0,0,107,1,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-01",Provisional,4,535,0.75,01,3,1,184,1,2,2,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-02",Election Day,347,710,48.87,01,3,1,184,1,276,67,1,3,0,262,62,2,8,0,0,257,64,1,9,0,0,0,257,65,5,0,0,0,260,67,1,0,1,1,0,0,0,273,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-02",Mail Votes,171,710,24.08,01,3,1,184,1,145,21,0,4,0,142,22,2,5,0,0,132,22,2,7,1,4,0,137,22,6,0,0,1,135,23,3,0,3,1,0,0,0,150,3,0,0,0,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-02",Provisional,3,710,0.42,01,3,1,184,1,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-03",Election Day,407,776,52.45,01,3,1,184,1,280,115,4,5,1,275,107,3,7,0,2,263,110,4,10,0,0,0,272,105,6,1,0,0,267,111,7,2,0,1,0,0,0,287,4,0,0,0,291,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-03",Mail Votes,192,776,24.74,01,3,1,184,1,176,16,0,0,0,174,15,0,3,0,0,170,19,0,1,0,0,0,166,18,3,0,0,0,167,17,2,1,0,1,0,0,0,164,2,0,0,0,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-03",Provisional,6,776,0.77,01,3,1,184,1,2,4,0,0,0,2,4,0,0,0,0,2,3,0,0,0,0,0,2,3,0,0,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-04",Election Day,360,677,53.18,01,3,1,184,1,257,94,1,8,0,250,87,2,13,0,0,242,98,0,9,0,0,0,243,93,4,1,2,0,239,96,4,1,4,0,0,0,0,263,6,0,0,0,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-04",Mail Votes,141,677,20.83,01,3,1,184,1,114,23,1,1,1,110,27,1,2,0,0,103,31,1,2,0,1,0,98,30,2,0,1,0,98,29,1,1,3,0,0,0,0,112,5,0,0,0,108,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-04",Provisional,1,677,0.15,01,3,1,184,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-05",Election Day,226,474,47.68,01,3,1,184,1,188,36,0,0,1,173,36,0,3,0,1,168,38,0,2,0,0,1,171,32,3,1,1,1,173,33,1,0,1,1,0,0,0,180,2,0,0,0,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-05",Mail Votes,104,474,21.94,01,3,1,184,1,83,12,1,2,4,80,14,4,4,0,0,80,16,2,3,0,0,0,81,15,2,1,1,1,83,14,3,0,1,0,0,0,0,92,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-05",Provisional,3,474,0.63,01,3,1,184,1,1,2,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-06",Election Day,289,596,48.49,01,3,1,184,1,241,44,0,2,2,231,36,1,9,1,1,226,39,2,4,2,1,1,224,41,6,0,0,0,223,41,3,0,4,0,0,0,0,237,1,0,0,0,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-06",Mail Votes,122,596,20.47,01,3,1,184,1,106,12,2,2,0,107,9,3,3,0,0,106,11,1,2,1,0,0,100,17,1,1,1,0,103,9,5,2,0,0,0,0,0,104,3,0,0,0,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-06",Provisional,4,596,0.67,01,3,1,184,1,2,2,0,0,0,2,2,0,0,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
