Unofficial Election Results
LEHIGH
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Allentown 15th Ward 1st Dist- 0038","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP David F Zimmerman","78","27.75%"
"Allentown 15th Ward 1st Dist- 0038","ALLENTOWN SCHOOL DIRECTOR - 2YR","DEM Nick Nicholoff","191","27.75%"
"Allentown 15th Ward 1st Dist- 0038","ALLENTOWN SCHOOL DIRECTOR - 2YR","REP Robert E Smith Jr","134","27.75%"
"Allentown 15th Ward 1st Dist- 0038","JUDGE OF ELECTION - A15-1","DEM Sandra K Simon","247","27.75%"
"Allentown 15th Ward 1st Dist- 0038","INSPECTOR OF ELECTION - A15-1","DEM Deborah Gross","247","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPREME COURT - DONOHUE","Yes","216","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPREME COURT - DONOHUE","No","100","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPREME COURT - DOUGHERTY","Yes","215","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPREME COURT - DOUGHERTY","No","99","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPREME COURT - WECHT","Yes","211","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPREME COURT - WECHT","No","105","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPERIOR COURT - DEBOW","Yes","210","27.75%"
"Allentown 15th Ward 1st Dist- 0038","SUPERIOR COURT - DEBOW","No","100","27.75%"
"Allentown 15th Ward 1st Dist- 0038","COMMONWEALTH COURT - WOJCIK","Yes","204","27.75%"
"Allentown 15th Ward 1st Dist- 0038","COMMONWEALTH COURT - WOJCIK","No","106","27.75%"
"Allentown 15th Ward 2nd Dist- 0039","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","267","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","140","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","15","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","267","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","152","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","266","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","154","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","COUNTY EXECUTIVE","DEM Joshua Siegel","285","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","COUNTY EXECUTIVE","REP Roger MacLean","138","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","270","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","154","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN MAYOR","DEM Matt Tuerk","263","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN MAYOR","REP Ed Zucal","158","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN CITY COUNCIL","DEM Cynthia Y Mota","248","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN CITY COUNCIL","DEM Jeremy Binder","239","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN CITY COUNCIL","DEM Natalie Santos","226","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN CITY COUNCIL","DEM Cristian Pungo","198","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Evette D'Amore","231","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Cereta Johnson","187","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 4YR","DAR Dianne L Michels","172","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Denzel Morris","186","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Robert E Smith Jr","152","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Tom Houck","123","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP David F Zimmerman","107","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 2YR","DEM Nick Nicholoff","255","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","ALLENTOWN SCHOOL DIRECTOR - 2YR","REP Robert E Smith Jr","165","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPREME COURT - DONOHUE","Yes","286","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPREME COURT - DONOHUE","No","118","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPREME COURT - DOUGHERTY","Yes","281","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPREME COURT - DOUGHERTY","No","121","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPREME COURT - WECHT","Yes","283","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPREME COURT - WECHT","No","121","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPERIOR COURT - DEBOW","Yes","271","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","SUPERIOR COURT - DEBOW","No","123","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","COMMONWEALTH COURT - WOJCIK","Yes","279","26.35%"
"Allentown 15th Ward 2nd Dist- 0039","COMMONWEALTH COURT - WOJCIK","No","117","26.35%"
"Allentown 15th Ward 3rd Dist- 0040","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","338","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","128","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","8","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","339","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","131","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","331","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","146","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","COUNTY EXECUTIVE","DEM Joshua Siegel","351","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","COUNTY EXECUTIVE","REP Roger MacLean","129","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","330","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","144","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN MAYOR","DEM Matt Tuerk","339","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN MAYOR","REP Ed Zucal","141","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN CITY COUNCIL","DEM Cynthia Y Mota","310","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN CITY COUNCIL","DEM Jeremy Binder","303","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN CITY COUNCIL","DEM Natalie Santos","277","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN CITY COUNCIL","DEM Cristian Pungo","266","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Evette D'Amore","325","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Cereta Johnson","257","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 4YR","DAR Dianne L Michels","227","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Denzel Morris","244","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Robert E Smith Jr","152","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Tom Houck","110","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP David F Zimmerman","107","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 2YR","DEM Nick Nicholoff","321","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","ALLENTOWN SCHOOL DIRECTOR - 2YR","REP Robert E Smith Jr","154","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPREME COURT - DONOHUE","Yes","345","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPREME COURT - DONOHUE","No","114","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPREME COURT - DOUGHERTY","Yes","347","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPREME COURT - DOUGHERTY","No","111","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPREME COURT - WECHT","Yes","337","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPREME COURT - WECHT","No","120","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPERIOR COURT - DEBOW","Yes","318","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","SUPERIOR COURT - DEBOW","No","128","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","COMMONWEALTH COURT - WOJCIK","Yes","318","31.87%"
"Allentown 15th Ward 3rd Dist- 0040","COMMONWEALTH COURT - WOJCIK","No","126","31.87%"
"Allentown 15th Ward 4th Dist- 0041","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","169","19.86%"
"Allentown 15th Ward 4th Dist- 0041","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","79","19.86%"
"Allentown 15th Ward 4th Dist- 0041","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","7","19.86%"
"Allentown 15th Ward 4th Dist- 0041","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","175","19.86%"
"Allentown 15th Ward 4th Dist- 0041","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","82","19.86%"
"Allentown 15th Ward 4th Dist- 0041","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","167","19.86%"
"Allentown 15th Ward 4th Dist- 0041","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","87","19.86%"
"Allentown 15th Ward 4th Dist- 0041","COUNTY EXECUTIVE","DEM Joshua Siegel","177","19.86%"
"Allentown 15th Ward 4th Dist- 0041","COUNTY EXECUTIVE","REP Roger MacLean","77","19.86%"
"Allentown 15th Ward 4th Dist- 0041","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","167","19.86%"
"Allentown 15th Ward 4th Dist- 0041","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","87","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN MAYOR","DEM Matt Tuerk","171","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN MAYOR","REP Ed Zucal","82","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN CITY COUNCIL","DEM Cynthia Y Mota","152","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN CITY COUNCIL","DEM Jeremy Binder","140","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN CITY COUNCIL","DEM Natalie Santos","139","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN CITY COUNCIL","DEM Cristian Pungo","129","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Evette D'Amore","158","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Cereta Johnson","129","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 4YR","DAR Dianne L Michels","112","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Denzel Morris","109","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Robert E Smith Jr","84","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Tom Houck","62","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP David F Zimmerman","61","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 2YR","DEM Nick Nicholoff","162","19.86%"
"Allentown 15th Ward 4th Dist- 0041","ALLENTOWN SCHOOL DIRECTOR - 2YR","REP Robert E Smith Jr","92","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPREME COURT - DONOHUE","Yes","163","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPREME COURT - DONOHUE","No","78","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPREME COURT - DOUGHERTY","Yes","164","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPREME COURT - DOUGHERTY","No","76","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPREME COURT - WECHT","Yes","166","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPREME COURT - WECHT","No","75","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPERIOR COURT - DEBOW","Yes","166","19.86%"
"Allentown 15th Ward 4th Dist- 0041","SUPERIOR COURT - DEBOW","No","70","19.86%"
"Allentown 15th Ward 4th Dist- 0041","COMMONWEALTH COURT - WOJCIK","Yes","160","19.86%"
"Allentown 15th Ward 4th Dist- 0041","COMMONWEALTH COURT - WOJCIK","No","75","19.86%"
"Allentown 16th Ward 1st Dist- 0042","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","241","24.86%"
"Allentown 16th Ward 1st Dist- 0042","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","95","24.86%"
"Allentown 16th Ward 1st Dist- 0042","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","12","24.86%"
"Allentown 16th Ward 1st Dist- 0042","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","251","24.86%"
"Allentown 16th Ward 1st Dist- 0042","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","96","24.86%"
"Allentown 16th Ward 1st Dist- 0042","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","238","24.86%"
"Allentown 16th Ward 1st Dist- 0042","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","111","24.86%"
"Allentown 16th Ward 1st Dist- 0042","COUNTY EXECUTIVE","DEM Joshua Siegel","252","24.86%"
"Allentown 16th Ward 1st Dist- 0042","COUNTY EXECUTIVE","REP Roger MacLean","96","24.86%"
"Allentown 16th Ward 1st Dist- 0042","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","239","24.86%"
"Allentown 16th Ward 1st Dist- 0042","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","105","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN MAYOR","DEM Matt Tuerk","237","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN MAYOR","REP Ed Zucal","110","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN CITY COUNCIL","DEM Cynthia Y Mota","226","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN CITY COUNCIL","DEM Jeremy Binder","206","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN CITY COUNCIL","DEM Natalie Santos","192","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN CITY COUNCIL","DEM Cristian Pungo","177","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Evette D'Amore","201","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Cereta Johnson","181","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 4YR","DAR Dianne L Michels","166","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Denzel Morris","163","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Robert E Smith Jr","102","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Tom Houck","87","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP David F Zimmerman","78","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 2YR","DEM Nick Nicholoff","229","24.86%"
"Allentown 16th Ward 1st Dist- 0042","ALLENTOWN SCHOOL DIRECTOR - 2YR","REP Robert E Smith Jr","112","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPREME COURT - DONOHUE","Yes","247","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPREME COURT - DONOHUE","No","87","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPREME COURT - DOUGHERTY","Yes","250","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPREME COURT - DOUGHERTY","No","86","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPREME COURT - WECHT","Yes","241","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPREME COURT - WECHT","No","91","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPERIOR COURT - DEBOW","Yes","233","24.86%"
"Allentown 16th Ward 1st Dist- 0042","SUPERIOR COURT - DEBOW","No","98","24.86%"
"Allentown 16th Ward 1st Dist- 0042","COMMONWEALTH COURT - WOJCIK","Yes","238","24.86%"
"Allentown 16th Ward 1st Dist- 0042","COMMONWEALTH COURT - WOJCIK","No","95","24.86%"
"Allentown 16th Ward 2nd Dist- 0043","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","366","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","174","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","12","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","380","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","172","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","364","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","187","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","COUNTY EXECUTIVE","DEM Joshua Siegel","386","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","COUNTY EXECUTIVE","REP Roger MacLean","168","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","365","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","184","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN MAYOR","DEM Matt Tuerk","371","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN MAYOR","REP Ed Zucal","179","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN CITY COUNCIL","DEM Cynthia Y Mota","344","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN CITY COUNCIL","DEM Jeremy Binder","305","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN CITY COUNCIL","DEM Natalie Santos","323","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN CITY COUNCIL","DEM Cristian Pungo","270","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Evette D'Amore","319","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Cereta Johnson","268","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 4YR","DAR Dianne L Michels","262","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Denzel Morris","256","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Robert E Smith Jr","167","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Tom Houck","134","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP David F Zimmerman","128","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 2YR","DEM Nick Nicholoff","362","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","ALLENTOWN SCHOOL DIRECTOR - 2YR","REP Robert E Smith Jr","189","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPREME COURT - DONOHUE","Yes","377","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPREME COURT - DONOHUE","No","162","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPREME COURT - DOUGHERTY","Yes","374","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPREME COURT - DOUGHERTY","No","166","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPREME COURT - WECHT","Yes","370","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPREME COURT - WECHT","No","170","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPERIOR COURT - DEBOW","Yes","358","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","SUPERIOR COURT - DEBOW","No","172","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","COMMONWEALTH COURT - WOJCIK","Yes","353","25.49%"
"Allentown 16th Ward 2nd Dist- 0043","COMMONWEALTH COURT - WOJCIK","No","174","25.49%"
"Allentown 17th Ward 1st Dist- 0044","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","268","41.15%"
"Allentown 17th Ward 1st Dist- 0044","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","97","41.15%"
"Allentown 17th Ward 1st Dist- 0044","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","8","41.15%"
"Allentown 17th Ward 1st Dist- 0044","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","268","41.15%"
"Allentown 17th Ward 1st Dist- 0044","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","102","41.15%"
"Allentown 17th Ward 1st Dist- 0044","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","263","41.15%"
"Allentown 17th Ward 1st Dist- 0044","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","110","41.15%"
"Allentown 17th Ward 1st Dist- 0044","COUNTY EXECUTIVE","DEM Joshua Siegel","276","41.15%"
"Allentown 17th Ward 1st Dist- 0044","COUNTY EXECUTIVE","REP Roger MacLean","94","41.15%"
"Allentown 17th Ward 1st Dist- 0044","COUNTY COMMISSIONER - DISTRICT 4","DEM Geoffrey Brace","304","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN MAYOR","DEM Matt Tuerk","274","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN MAYOR","REP Ed Zucal","102","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN CITY COUNCIL","DEM Cynthia Y Mota","238","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN CITY COUNCIL","DEM Jeremy Binder","255","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN CITY COUNCIL","DEM Natalie Santos","225","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN CITY COUNCIL","DEM Cristian Pungo","223","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Evette D'Amore","244","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Cereta Johnson","205","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 4YR","DAR Dianne L Michels","184","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 4YR","DEM Denzel Morris","198","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Robert E Smith Jr","117","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP Tom Houck","84","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 4YR","REP David F Zimmerman","84","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 2YR","DEM Nick Nicholoff","246","41.15%"
"Allentown 17th Ward 1st Dist- 0044","ALLENTOWN SCHOOL DIRECTOR - 2YR","REP Robert E Smith Jr","121","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPREME COURT - DONOHUE","Yes","276","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPREME COURT - DONOHUE","No","87","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPREME COURT - DOUGHERTY","Yes","276","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPREME COURT - DOUGHERTY","No","89","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPREME COURT - WECHT","Yes","270","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPREME COURT - WECHT","No","92","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPERIOR COURT - DEBOW","Yes","259","41.15%"
"Allentown 17th Ward 1st Dist- 0044","SUPERIOR COURT - DEBOW","No","98","41.15%"
"Allentown 17th Ward 1st Dist- 0044","COMMONWEALTH COURT - WOJCIK","Yes","260","41.15%"
"Allentown 17th Ward 1st Dist- 0044","COMMONWEALTH COURT - WOJCIK","No","96","41.15%"
"Allentown 17th Ward 2nd Dist- 0045","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","333","50.11%"
